round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
14,TA102_S9,0.934640522875817,0.7979014598540146,0.7142857142857143,0.625,0.8635948905109491,0.6666666666666666,0.6323412072885101
15,TA100,0.8951351351351351,0.8504131710447898,0.8678414096916299,0.7462121212121212,0.935909778572411,0.8024439918533605,0.7354827151069258
15,TA100_S9,0.8563218390804598,0.845925925925926,0.7441077441077442,0.8185185185185185,0.920425925925926,0.7795414462081128,0.6750175733505516
15,TA1535,0.9497991967871486,0.8223235107059572,0.8333333333333334,0.660377358490566,0.9840576637693448,0.7368421052631579,0.7153735095921047
15,TA1535_S9,0.953091684434968,0.8052148846960168,0.8484848484848485,0.6222222222222222,0.9367924528301887,0.7179487179487178,0.7029503891883587
15,TA97,0.9142857142857144,0.7715183752417796,0.5909090909090909,0.5909090909090909,0.8805609284332688,0.5909090909090909,0.5430367504835589
15,TA97_S9,0.9455445544554456,0.8993156544054748,0.8529411764705882,0.8285714285714286,0.9751924721984602,0.8405797101449276,0.8078755977006663
15,TA98,0.903337169159954,0.8379424211805708,0.8546511627906976,0.7135922330097088,0.9472462622091404,0.7777777777777777,0.7214105160874947
15,TA98_S9,0.8976572133168927,0.8760643895905091,0.7828054298642534,0.8317307692307693,0.9445082280903176,0.8065268065268065,0.7376670545480568
15,TA1537,0.9519230769230768,0.8435469619003066,0.902439024390244,0.6981132075471698,0.9809241644576122,0.7872340425531914,0.7685989609956528
15,TA1537_S9,0.9525,0.8926920776466751,0.8269230769230769,0.8113207547169812,0.9803164591376216,0.8190476190476189,0.7917599207160146
15,TA102,0.8522727272727273,0.7308628111547819,0.7407407407407407,0.5128205128205128,0.8785326595545574,0.6060606060606061,0.5321101536053383
15,TA102_S9,0.934640522875817,0.7703010948905109,0.75,0.5625,0.9014598540145984,0.6428571428571429,0.6153155578651437
16,TA100,0.8918918918918919,0.8572439600238392,0.8333333333333334,0.7765151515151515,0.9317666070691788,0.8039215686274509,0.7302896455099005
