TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles,CAS
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C1OCCO1,['96-49-1']
0.0,0.0,,,,,,0.0,,,0.0,0.0,O=C1OCCc2oc(O)cc21,['149-29-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C1c2c(Br)c(Br)c(Br)c(Br)c2C(=O)N1CCN1C(=O)c2c(Br)c(Br)c(Br)c(Br)c2C1=O,['32588-76-4']
0.0,,,,,,0.0,,,,,,O=C1c2c(ccc3ccccc23)-c2ccc3ccccc3c21,['86854-01-5']
0.0,,,,,,0.0,,,,,,O=C1c2c(ccc3ccccc23)-c2cccc3cccc1c23,['80440-44-4']
,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,O=C1c2cc(S(=O)(=O)O)ccc2C(=O)c2c1cccc2[N+](=O)[O-],['6483-86-9']
1.0,1.0,,,,,1.0,1.0,,,,,O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],['746-53-2']
1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],['129-79-3']
1.0,1.0,,,,,1.0,1.0,,,,,O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21,['31551-45-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,['84-60-6']
1.0,1.0,,,,,1.0,1.0,,,,,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCl,['54455-37-7']
0.0,1.0,,,,,0.0,1.0,,,,,O=C1c2ccc3ccccc3c2-c2c1ccc1ccccc21,['86853-97-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C1c2ccc3nc(-c4ccccc4)sc3c2C(=O)c2ccc3nc(-c4ccccc4)sc3c21,['129-09-9']
0.0,,0.0,0.0,,,1.0,1.0,,1.0,,,O=C1c2cccc(N=C(O)c3ccccc3)c2C(=O)c2cccc(Cl)c21,['117-05-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,,1.0,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,['117-10-2']
,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,['117-12-4']
0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,,,O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc([N+](=O)[O-])c21,['82-50-8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,['148317-76-4']
,0.0,,,,,,,,,,,O=C1c2ccccc2-c2c1ccc1ccc3ccccc3c21,['86853-93-2']
,1.0,,,,,,,,,,,O=C1c2ccccc2-c2c1ccc1ccccc21,['6051-98-5']
0.0,1.0,,,,,0.0,1.0,,,,,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,['475-75-2']
0.0,0.0,,,,,1.0,1.0,,,,,O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21,['42135-22-8']
,,,,,,1.0,1.0,,,,,O=C1c2ccccc2-c2cc3ccccc3cc21,['3074-03-1']
1.0,1.0,,,,,1.0,1.0,,,,,O=C1c2ccccc2-c2ccc([N+](=O)[O-])cc21,['3096-52-4']
,0.0,,,,,,,,,,,O=C1c2ccccc2-c2ccc3ccc4ccccc4c3c21,['86854-03-7']
0.0,0.0,,,,,0.0,0.0,,,,,O=C1c2ccccc2-c2ccc3ccccc3c21,['479-79-8']
,1.0,,,,,0.0,1.0,,,,,O=C1c2ccccc2-c2cccc3cccc1c23,['82-05-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C1c2ccccc2-c2ccccc21,['486-25-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,O=C1c2ccccc2C(=O)C1(O)O,['485-47-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,['8003-22-3']
,,,,,,0.0,,,,,,O=C1c2ccccc2C(=O)N1CCCN1c2ccccc2Sc2ccc(Cl)cc21,['180388-71-0']
1.0,1.0,,,,,1.0,1.0,,,,,O=C1c2ccccc2C(=O)N1CCl,['17564-64-6']
1.0,1.0,1.0,1.0,,,0.0,,,,0.0,,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,['133-07-3']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,O=C1c2ccccc2C(=O)N1SC1CCCCC1,['17796-82-6']
0.0,1.0,,,,,0.0,1.0,1.0,1.0,,,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,['518-83-2']
0.0,0.0,,,,,0.0,0.0,1.0,1.0,0.0,0.0,O=C1c2ccccc2C(=O)c2c(O)cccc21,['129-43-1']
0.0,0.0,,,,,0.0,0.0,,,,,O=C1c2ccccc2C(=O)c2c1cc(O)c(C(=O)O)c2O,['478-06-8']
0.0,0.0,,,,,0.0,0.0,,,,,O=C1c2ccccc2C(=O)c2c1ccc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c2O,['152-84-1']
0.0,0.0,,,,,1.0,1.0,,,,,O=C1c2ccccc2C(=O)c2cc(O)ccc21,['605-32-3']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1c2ccccc2C(=O)c2ccccc21,['84-65-1']
0.0,0.0,,,,,0.0,0.0,,,,,O=C1c2ccccc2C([N+](=O)[O-])c2ccccc21,['6313-44-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C1c2ccccc2CCc2ccccc21,['1210-35-1']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,['21626-89-1']
0.0,0.0,,,,,1.0,,,,,,O=C1c2ccccc2Cc2ccccc21,['90-44-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,O=C=NCCCCCCN=C=O,['822-06-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,"['101-68-8', '26447-40-5']"
,0.0,,,,,,,,,,,O=C=Nc1ccc(Cc2ccccc2N=C=O)cc1,['5873-54-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=C=Nc1cccc2c(N=C=O)cccc12,['3173-72-6']
1.0,0.0,,,0.0,0.0,,0.0,,,,,O=CC(=C(Cl)C(=O)O)C(Cl)Cl,"['117823-31-1', '115340-67-5']"
1.0,,,,,,,,,,,,O=CC(=C(Cl)Cl)C(Cl)Cl,['14129-84-1']
1.0,,,,,,1.0,,,,,,O=CC(=CCl)C(Cl)C(=O)O,['215226-70-3']
,1.0,,,1.0,1.0,,,,,0.0,1.0,O=CC(=O)O,"['298-12-4', '2706-75-4']"
1.0,1.0,,,,,,1.0,,,,,O=CC(=O)c1ccccc1,['1074-12-0']
1.0,,,,,,,,,,,,O=CC(Br)=C(Br)C(=O)O,['488-11-9']
1.0,,1.0,0.0,,,1.0,1.0,,,,,O=CC(Br)=Cc1ccccc1,['5443-49-2']
1.0,1.0,,,,,,,,,,,O=CC(Br)CBr,['5221-17-0']
1.0,0.0,,,1.0,0.0,0.0,0.0,,,,,O=CC(C(Cl)Cl)C(Cl)C(=O)O,['126572-78-9']
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=CC(Cl)(Cl)Cl,['75-87-6']
1.0,,1.0,,,,,,,,,,O=CC(Cl)=C(Cl)C(=O)O,['87-56-9']
1.0,,,,,,1.0,,,,,,O=CC(Cl)=C(Cl)Cl,['3787-28-8']
1.0,,,,,,1.0,,,,,,O=CC1=CCCC2CC12C=O,['164733-82-8']
0.0,0.0,,,,,0.0,0.0,,,,,O=CC1C=COC=C1,['52748-34-2']
1.0,,1.0,,,,,,,,,,O=CC1CO1,['765-34-4']
1.0,1.0,1.0,1.0,,,1.0,0.0,0.0,0.0,,,O=CC=C(Cl)Cl,['2648-51-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,O=CC=CC=CC=O,['18409-46-6']
1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,O=CC=CC=Cc1ccc([N+](=O)[O-])cc1,['2608-48-2']
,,,,,,,,,,,,O=CC=CC=O,['3675-13-6']
1.0,1.0,,,,,1.0,1.0,,,,,O=CC=Cc1ccc([N+](=O)[O-])cc1,['1734-79-8']
1.0,1.0,,,,,1.0,1.0,,,,,O=CC=Cc1ccc([N+](=O)[O-])o1,['1874-22-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=CC=Cc1ccccc1,"['14371-10-9', '104-55-2']"
1.0,,,,,,1.0,,,,,,O=CC=Cc1ccccc1Cl,['1794-45-2']
1.0,1.0,,,,,,,,,,,O=CC=Cc1ccccc1[N+](=O)[O-],['1466-88-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=CC=Cc1ccco1,['623-30-3']
1.0,1.0,,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,O=CC=O,['107-22-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,O=CCC=O,"['24382-04-5', '542-78-9']"
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,O=CCCCC=O,['111-30-8']
1.0,,1.0,,,,,,,,,,O=CCCl,['107-20-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=CCNc1ccc(NNc2ccc(N(CCO)CCO)cc2)cc1,['120404-27-5']
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,O=CCNc1ccc(NNc2ccc(NCCO)cc2)cc1,['120404-26-4']
0.0,,,,,,,,,,,,O=CCO,['141-46-8']
0.0,1.0,,,,,0.0,1.0,,,,,O=CN(O)c1ccc(Br)cc1,['96018-73-4']
,,,,,,1.0,1.0,,,,,O=CN(O)c1ccc(C=Cc2ccccc2)cc1,['118745-11-2']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,O=CN(O)c1ccc(Cl)c(Cl)c1,['53950-62-2']
0.0,1.0,,,,,0.0,1.0,,,,,O=CN(O)c1ccc(Cl)cc1,['57470-04-9']
0.0,1.0,,,,,0.0,1.0,,,,,O=CN(O)c1ccc(F)cc1,['96018-74-5']
0.0,1.0,,,,,,,,,,,O=CN(O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,['165550-84-5']
0.0,1.0,,,,,,,,,,,O=CN(O)c1ccc(Oc2ccc(Cl)cc2)cc1,['105801-28-3']
0.0,1.0,,,,,,,,,,,O=CN(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,['165550-83-4']
0.0,1.0,,,,,,,,,,,O=CN(O)c1ccc(Oc2ccccc2)cc1,['165550-82-3']
,,,,,,1.0,1.0,,,,,O=CN(O)c1ccc([N+](=O)[O-])cc1,['84736-60-7']
,,,,,,1.0,1.0,,,,,O=CN(O)c1ccc2ccccc2c1,['1707-31-9']
0.0,0.0,,,,,0.0,0.0,,,,,O=CN(O)c1cccc(Cl)c1,['96018-75-6']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=CO,['64-18-6']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=Cc1c(Cl)cccc1Cl,['83-38-5']
1.0,1.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,O=Cc1c(O)cc2c(O)c3ccccc3c(O)c2c1O,['478-08-0']
0.0,0.0,,,,,0.0,0.0,,,,,O=Cc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,['3736-59-2']
1.0,0.0,,,,,0.0,0.0,,,,,O=Cc1c(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)cc2c(O)c3ccccc3c(O)c2c1O,"['37393-11-6', '29706-59-0']"
1.0,1.0,,,,,1.0,0.0,,,,,O=Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],['606-31-5']
0.0,0.0,,,,,,0.0,,,,,O=Cc1c2ccccc2cc2ccccc12,['642-31-9']
,,,,,,,,,1.0,,,O=Cc1cc(O)c2c(O)c3c(O)cc(O)cc3c(O)c2c1,['481-73-2']
0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,0.0,1.0,O=Cc1cc(O)c2c(O)c3c(O)cccc3c(O)c2c1,['481-72-1']
1.0,1.0,,,,,,,,,,,O=Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,['220168-47-8']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,O=Cc1ccc(CO)o1,['67-47-0']
1.0,,,,,,0.0,,,,,,O=Cc1ccc(COS(=O)(=O)O)o1,['159091-35-7']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=Cc1ccc(Cl)c(Cl)c1,['6287-38-3']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,O=Cc1ccc(Cl)cc1,['104-88-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=Cc1ccc(Cl)cc1Cl,['874-42-0']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=Cc1ccc(O)cc1,['123-08-0']
0.0,1.0,0.0,,,,1.0,0.0,0.0,,,,O=Cc1ccc([N+](=O)[O-])cc1,['555-16-8']
1.0,1.0,,,,,1.0,1.0,,,,,O=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],['528-75-6']
1.0,1.0,,,,,1.0,1.0,,,,,O=Cc1ccc([N+](=O)[O-])o1,['698-63-5']
0.0,0.0,,,,,0.0,0.0,,,,,O=Cc1ccc2c(O)c3ccccc3c(O)c2c1,['17241-59-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,O=Cc1ccc2c(c1)OCO2,['120-57-0']
,1.0,,,,,,1.0,,,,,O=Cc1ccc2ccc3cccc4ccc1c2c34,['3029-19-4']
0.0,0.0,,,,,0.0,0.0,,,,,O=Cc1cccc(-c2ccccc2)c1,['1204-60-0']
0.0,0.0,,,,,0.0,0.0,,,,,O=Cc1cccc(Cl)c1,['587-04-2']
0.0,0.0,,,,,0.0,0.0,,,,,O=Cc1cccc(Cl)c1Cl,['6334-18-5']
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=Cc1cccc([N+](=O)[O-])c1,['99-61-6']
0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=Cc1cccc2cccnc12,['38707-70-9']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=Cc1ccccc1,['100-52-7']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,O=Cc1ccccc1Cl,['89-98-5']
0.0,0.0,,,,,0.0,0.0,,,,,O=Cc1ccccc1O,['90-02-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=Cc1ccccc1[N+](=O)[O-],['552-89-6']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=Cc1ccco1,['98-01-1']
0.0,,,,,,,,,,0.0,,O=Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O,['4494-26-2']
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=NN(CC(=O)O)CC(=O)O,['25081-31-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=NN(CC(=O)O)CC1(O)OCC(O)C(O)C1O,['86334-95-4']
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,O=NN(CCCl)C(O)=NC1CCCCC1,['13010-47-4']
,,1.0,,,,,,,,,,O=NN(CCCl)C(O)=NCCCl,['154-93-8']
,,1.0,,,,,,,,,,O=NN(CCCl)C(O)=NCCO,['60784-46-5']
1.0,,,,,,,,,,,,O=NN(CCO)CC(=O)O,['80556-89-4']
,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,O=NN(CCO)CCO,['1116-54-7']
1.0,,,,,,,,,,,,O=NN(CCc1c[nH]c2ccccc12)C1OCC(O)C(O)C1O,['111858-66-3']
,1.0,,1.0,,,,1.0,,,,,O=NN(Cc1ccccc1)Cc1ccccc1,['5336-53-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=NN(O)c1ccccc1,['135-20-6']
1.0,,,,,,,,,,,,O=NN(c1ccc(C(=O)O)cc1)C1OCC(O)C(O)C1O,['111858-64-1']
1.0,,,,,,,,,,,,O=NN(c1ccc([N+](=O)[O-])cc1)C1OCC(O)C(O)C1O,"['111955-14-7', '111955-18-1', '111955-21-6', '111955-15-8']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,O=NN(c1ccccc1)c1ccccc1,['86-30-6']
0.0,0.0,,,,,0.0,0.0,,,,,O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,['92134-97-9']
,1.0,,1.0,,,,,,,,,O=NN1CC(Cl)C(Cl)C1,['59863-59-1']
0.0,,,1.0,0.0,0.0,0.0,0.0,,,,1.0,O=NN1CCCC1,['930-55-2']
1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,O=NN1CCCC1c1cccnc1,['16543-55-8']
0.0,1.0,0.0,1.0,,,0.0,,0.0,0.0,,,O=NN1CCCCC1,['100-75-4']
1.0,,1.0,1.0,,,,,,,,,O=NN1CCOC(O)C1,['67587-52-4']
0.0,1.0,0.0,1.0,,,0.0,0.0,,,,,O=NN1CCOCC1,['59-89-2']
1.0,1.0,,,,,0.0,,,,,,O=NN1CCSC1,['73870-33-4']
1.0,1.0,,,,,0.0,0.0,,,,,O=NN1CCSC1C(O)C(O)C(O)C(O)CO,['92134-96-8']
0.0,0.0,,,,,0.0,0.0,,,,,O=NN1CCSC1C(O)C(O)C(O)CO,['92134-94-6']
1.0,1.0,,,,,0.0,0.0,,,,,O=NN1CCSC1CO,['92134-93-5']
1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=NN1CN2CN(C1)CN(N=O)C2,['101-25-7']
0.0,0.0,,,,,0.0,0.0,,,,,O=NN1CSCC1C(=O)O,['88381-44-6']
1.0,,,,,,,,,,,,O=NSCCO,['67616-44-8']
1.0,,,,,,,,,,,,O=Nc1[nH]cnc1-c1ccccc1,['106232-36-4']
0.0,,0.0,,,,0.0,,1.0,,,,O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,['106671-91-4']
1.0,,1.0,,,,1.0,,1.0,,,,O=Nc1c(-c2ccc([N+](=O)[O-])cc2)nc2sccn12,['106671-90-3']
,,,,,,0.0,,,,,,O=Nc1c(O)ccc2ccccc12,['131-91-9']
1.0,,,,1.0,,1.0,,,,,,O=Nc1c2ccccc2c2ccc3cccc4ccc1c2c43,['118745-15-6']
1.0,1.0,,,,,1.0,1.0,,,,,O=Nc1cc2c3ccccc3ccc2c2ccccc12,['113202-71-4']
1.0,1.0,,,,,1.0,1.0,,,,,O=Nc1ccc(-c2ccccc2)cc1,['10125-76-5']
,1.0,,,,,,1.0,,,,,O=Nc1ccc(NNc2ccccc2)cc1,['6530-27-4']
,,,,,,1.0,,,,,,O=Nc1ccc(NO)cc1,['105-11-3']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,O=Nc1ccc(O)cc1,['104-91-6']
1.0,,,,,,1.0,,,,,,O=Nc1ccc(Oc2ccccc2)cc1,['52671-42-8']
,,,,,,1.0,1.0,,,,,O=Nc1ccc(Sc2ccccc2)cc1,['83504-80-7']
1.0,1.0,,,,,1.0,1.0,,,,,O=Nc1ccc2c(c1)Cc1ccccc1-2,['2508-20-5']
,,,,,,1.0,,,,,,O=Nc1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43,['101043-65-6']
,,,,,,1.0,,,,,,O=Nc1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,['134998-76-8']
,,,,,,1.0,,,,,,O=Nc1ccc2ccc3c4ccccc4cc4ccc1c2c43,['120388-69-4']
,,,,,,1.0,,,,,,O=Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,['114882-46-1']
,,,,,,1.0,,,,,,O=Nc1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,['100593-23-5']
,,,,,,1.0,,,,,,O=Nc1ccc2ccc3cccc4ccc1c2c34,['86674-51-3']
1.0,1.0,,,,,1.0,1.0,,,,,O=Nc1ccc2ccccc2c1,['6610-08-8']
1.0,,,,,,1.0,,,,,,O=Nc1cccc(-c2ccccc2)c1,['105361-86-2']
1.0,,,,,,0.0,,,,,,O=Nc1ccccc1-c1ccccc1,['21711-71-7']
,,,,,,1.0,,,,,,O=Nn1cc(CC(=O)C(O)O)c2ccccc21,['117333-21-8']
1.0,,1.0,,,,1.0,,1.0,,,,O=Nn1cc(CCO)c2ccccc21,['120314-14-9']
1.0,,,,,,1.0,,,,,,O=Nn1cnc(CC(O)=NO)c1,['149573-80-8']
0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,['13674-87-8']
0.0,1.0,,1.0,,,,,,,,,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,['126-72-7']
,0.0,,,,,,,,,,,O=P(OCCC(Br)CBr)(OCCC(Br)CBr)OCCC(Br)CBr,['111712-49-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=P(OCCCl)(OCCCl)OCCCl,['115-96-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,['115-86-6']
,,1.0,1.0,,,,,,,,,O=P1(N(CCCl)CCCl)N=C(O)CCO1,['27046-19-1']
,,0.0,1.0,,,,,,,,,O=P1(N(CCCl)CCCl)NC(O)CCO1,['40277-05-2']
,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,O=P1(N(CCCl)CCCl)NCCCO1,['50-18-0']
1.0,1.0,,1.0,,,,,,,,,O=P1(NCCCl)OCCCN1CCCl,['3778-73-2']
1.0,1.0,,,,,,,,,,,O=P1(Oc2ccccc2)OCc2ccccc2O1,['4081-23-6']
1.0,,,,,,,,,,,,O=S(=O)(Cc1ccccc1)N1C2c3ccccc3-c3ccccc3C21,['106686-67-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(NO)c1cccc2cccnc12,['158729-32-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cccc2cccnc12,['158729-29-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(Nc1ccc(Cl)c(Cl)c1)c1cccc2cccnc12,['158729-28-3']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(Nc1ccc(Cl)cc1)c1cccc2cccnc12,['158729-24-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(Nc1ccc(Cl)cc1Cl)c1cccc2cccnc12,['158729-27-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,['158729-23-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,['158729-22-7']
,,,,,,0.0,,,,,,O=S(=O)(O)C1C(O)c2c(cc3ccc4cccc5ccc2c3c45)C(O)C1O,['118499-61-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(O)C=Nc1ccc(NNc2cccnc2)cc1,['59405-31-1']
,,,,,,1.0,,,,,,O=S(=O)(O)OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,['98644-23-6']
1.0,,,,,,1.0,,,,,,O=S(=O)(O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,"['71839-05-9', '68041-18-9']"
,,,,,,1.0,,,,,,O=S(=O)(O)OCc1cc2ccccc2c2ccc3ccccc3c12,['100924-64-9']
,,,,,,1.0,,,,,,O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34,['130965-73-0']
,,,,,,0.0,,,,,,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,['63785-41-1']
,,,,,,0.0,,,,,,O=S(=O)(O)Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43,['61996-71-2']
,,,,,,1.0,1.0,,,,,O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,['64810-99-7']
,,,,,,0.0,,,,,,O=S(=O)(O)Oc1cccc2c1cc1ccc3cccc4ccc2c1c34,['63785-42-2']
0.0,,0.0,,,,1.0,0.0,0.0,,,,O=S(=O)(O)c1c(N=Nc2c(O)ccc3ccccc23)ccc2ccccc12,"['1103-38-4', '1248-18-6']"
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(O)c1cc(N=c2[nH]c(N3CCOCC3)nc(=Nc3ccccc3)[nH]2)ccc1C=Cc1ccc(N=c2[nH]c(N3CCOCC3)nc(=Nc3ccccc3)[nH]2)cc1S(=O)(=O)O,['16090-02-1']
0.0,0.0,,,,,0.0,0.0,,,,,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccc(S(=O)(=O)O)c4ccccc34)c(O)ccc2c1,['2611-82-7']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,['1936-15-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)ccc2c1,"['842-18-2', '842-19-3']"
0.0,0.0,,,,,0.0,0.0,,,,,O=S(=O)(O)c1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,['50880-65-4']
0.0,0.0,,,,,0.0,0.0,,,,,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1,['84030-17-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,['2783-94-0']
0.0,1.0,,,,,0.0,1.0,,,,,O=S(=O)(O)c1ccc(O)c2ncccc12,['84-88-8']
0.0,0.0,,,,,0.0,0.0,,,,,O=S(=O)(O)c1ccc2c(N=Nc3ccccc3)c(O)ccc2c1,['1934-20-9']
0.0,0.0,,,,,0.0,0.0,,,,,O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,['135-51-3']
0.0,0.0,,,,,0.0,0.0,,,,,O=S(=O)(O)c1ccc2cc(O)ccc2c1,['135-76-2']
